org_id,organization,type_label,type_status,evidence_basis,evidence_url,evidence_note,coding_date
D4-06,Restoration for All Inc.,community_rooted,verified,government_or_partner_listing,https://helpmeconnect.web.health.state.mn.us/HelpMeConnect/Providers/Restoration_for_All%2C_Inc./Cultural_Community_Organization/1,"Verified role seed from authoritative eligibility-screening evidence: Restoration for All is an Inver Grove Heights cultural-community organization serving the Twin Cities metro and specializing in immigrants, refugees, and African communities; 2025-26 state funding also targets culturally relevant services for African immigrant and refugee communities",2026-09-26
D4-06,Restoration for All Inc.,direct_service,verified,government_or_partner_listing,https://helpmeconnect.web.health.state.mn.us/HelpMeConnect/Providers/Restoration_for_All%2C_Inc./Cultural_Community_Organization/1,"Verified role seed from authoritative eligibility-screening evidence: Restoration for All is an Inver Grove Heights cultural-community organization serving the Twin Cities metro and specializing in immigrants, refugees, and African communities; 2025-26 state funding also targets culturally relevant services for African immigrant and refugee communities",2026-09-26
D4-06,Restoration for All Inc.,ethnocultural,verified,government_or_partner_listing,https://helpmeconnect.web.health.state.mn.us/HelpMeConnect/Providers/Restoration_for_All%2C_Inc./Cultural_Community_Organization/1,"Verified role seed from authoritative eligibility-screening evidence: Restoration for All is an Inver Grove Heights cultural-community organization serving the Twin Cities metro and specializing in immigrants, refugees, and African communities; 2025-26 state funding also targets culturally relevant services for African immigrant and refugee communities",2026-09-26
D4-06,Restoration for All Inc.,health_wellbeing,verified,government_or_partner_listing,https://helpmeconnect.web.health.state.mn.us/HelpMeConnect/Providers/Restoration_for_All%2C_Inc./Cultural_Community_Organization/1,"Verified role seed from authoritative eligibility-screening evidence: Restoration for All is an Inver Grove Heights cultural-community organization serving the Twin Cities metro and specializing in immigrants, refugees, and African communities; 2025-26 state funding also targets culturally relevant services for African immigrant and refugee communities",2026-09-26
D4-07,Somali Parent Academy,advocacy,verified,official_about_page,https://somaliparentacademy.com/,"Verified role seed from authoritative eligibility-screening evidence: Somali Parent Academy states that it uplifts immigrant families from the Horn of Africa in Minnesota through education, economic support, advocacy and community-driven programs",2026-09-26
D4-07,Somali Parent Academy,community_rooted,verified,official_about_page,https://somaliparentacademy.com/,"Verified role seed from authoritative eligibility-screening evidence: Somali Parent Academy states that it uplifts immigrant families from the Horn of Africa in Minnesota through education, economic support, advocacy and community-driven programs",2026-09-26
D4-07,Somali Parent Academy,direct_service,verified,official_about_page,https://somaliparentacademy.com/,"Verified role seed from authoritative eligibility-screening evidence: Somali Parent Academy states that it uplifts immigrant families from the Horn of Africa in Minnesota through education, economic support, advocacy and community-driven programs",2026-09-26
D4-07,Somali Parent Academy,education_workforce,verified,official_about_page,https://somaliparentacademy.com/,"Verified role seed from authoritative eligibility-screening evidence: Somali Parent Academy states that it uplifts immigrant families from the Horn of Africa in Minnesota through education, economic support, advocacy and community-driven programs",2026-09-26
D4-07,Somali Parent Academy,ethnocultural,verified,official_about_page,https://somaliparentacademy.com/,"Verified role seed from authoritative eligibility-screening evidence: Somali Parent Academy states that it uplifts immigrant families from the Horn of Africa in Minnesota through education, economic support, advocacy and community-driven programs",2026-09-26
D4-07,Somali Parent Academy,youth_family,verified,official_about_page,https://somaliparentacademy.com/,"Verified role seed from authoritative eligibility-screening evidence: Somali Parent Academy states that it uplifts immigrant families from the Horn of Africa in Minnesota through education, economic support, advocacy and community-driven programs",2026-09-26
D4-10,Legacy Family Center,community_rooted,verified,official_about_page,https://www.legacyfamilycentermn.org/,"Verified role seed from authoritative eligibility-screening evidence: Legacy Family Center is a 501(c)(3) founded by West African immigrant/refugee mothers in Brooklyn Park/Brooklyn Center and explicitly serves West African refugee and immigrant families through education, workforce, wellness and social-service navigation",2026-09-26
D4-10,Legacy Family Center,direct_service,verified,official_about_page,https://www.legacyfamilycentermn.org/,"Verified role seed from authoritative eligibility-screening evidence: Legacy Family Center is a 501(c)(3) founded by West African immigrant/refugee mothers in Brooklyn Park/Brooklyn Center and explicitly serves West African refugee and immigrant families through education, workforce, wellness and social-service navigation",2026-09-26
D4-10,Legacy Family Center,education_workforce,verified,official_about_page,https://www.legacyfamilycentermn.org/,"Verified role seed from authoritative eligibility-screening evidence: Legacy Family Center is a 501(c)(3) founded by West African immigrant/refugee mothers in Brooklyn Park/Brooklyn Center and explicitly serves West African refugee and immigrant families through education, workforce, wellness and social-service navigation",2026-09-26
D4-10,Legacy Family Center,ethnocultural,verified,official_about_page,https://www.legacyfamilycentermn.org/,"Verified role seed from authoritative eligibility-screening evidence: Legacy Family Center is a 501(c)(3) founded by West African immigrant/refugee mothers in Brooklyn Park/Brooklyn Center and explicitly serves West African refugee and immigrant families through education, workforce, wellness and social-service navigation",2026-09-26
D4-10,Legacy Family Center,health_wellbeing,verified,official_about_page,https://www.legacyfamilycentermn.org/,"Verified role seed from authoritative eligibility-screening evidence: Legacy Family Center is a 501(c)(3) founded by West African immigrant/refugee mothers in Brooklyn Park/Brooklyn Center and explicitly serves West African refugee and immigrant families through education, workforce, wellness and social-service navigation",2026-09-26
D4-10,Legacy Family Center,immigrant_integration,verified,official_about_page,https://www.legacyfamilycentermn.org/,"Verified role seed from authoritative eligibility-screening evidence: Legacy Family Center is a 501(c)(3) founded by West African immigrant/refugee mothers in Brooklyn Park/Brooklyn Center and explicitly serves West African refugee and immigrant families through education, workforce, wellness and social-service navigation",2026-09-26
D4-10,Legacy Family Center,youth_family,verified,official_about_page,https://www.legacyfamilycentermn.org/,"Verified role seed from authoritative eligibility-screening evidence: Legacy Family Center is a 501(c)(3) founded by West African immigrant/refugee mothers in Brooklyn Park/Brooklyn Center and explicitly serves West African refugee and immigrant families through education, workforce, wellness and social-service navigation",2026-09-26
TC002,Cedar Riverside Adult Education Collaborative,community_rooted,verified,official_about_page,https://www.cedarriversideabe.org/about-us,"Verified role seed from authoritative eligibility-screening evidence: Official site states CRAEC is a collaboration among Riverside Plaza Tenants Association, Brian Coyle Community Center, and Minneapolis Public Schools Adult Basic Education and serves adult immigrants and refugees in Cedar-Riverside",2026-09-26
TC002,Cedar Riverside Adult Education Collaborative,education_workforce,verified,official_about_page,https://www.cedarriversideabe.org/about-us,"Verified role seed from authoritative eligibility-screening evidence: Official site states CRAEC is a collaboration among Riverside Plaza Tenants Association, Brian Coyle Community Center, and Minneapolis Public Schools Adult Basic Education and serves adult immigrants and refugees in Cedar-Riverside",2026-09-26
TC002,Cedar Riverside Adult Education Collaborative,immigrant_integration,verified,official_about_page,https://www.cedarriversideabe.org/about-us,"Verified role seed from authoritative eligibility-screening evidence: Official site states CRAEC is a collaboration among Riverside Plaza Tenants Association, Brian Coyle Community Center, and Minneapolis Public Schools Adult Basic Education and serves adult immigrants and refugees in Cedar-Riverside",2026-09-26
TC003,Centro Tyrone Guzman,community_rooted,verified,official_about_page,https://www.centromn.org/about,Verified role seed from authoritative eligibility-screening evidence: Minneapolis-based Latine multi-service organization; official site documents community role and current communication concerning families affected by immigration enforcement,2026-09-26
TC003,Centro Tyrone Guzman,direct_service,verified,official_about_page,https://www.centromn.org/about,Verified role seed from authoritative eligibility-screening evidence: Minneapolis-based Latine multi-service organization; official site documents community role and current communication concerning families affected by immigration enforcement,2026-09-26
TC003,Centro Tyrone Guzman,ethnocultural,verified,official_about_page,https://www.centromn.org/about,Verified role seed from authoritative eligibility-screening evidence: Minneapolis-based Latine multi-service organization; official site documents community role and current communication concerning families affected by immigration enforcement,2026-09-26
TC003,Centro Tyrone Guzman,immigrant_integration,verified,official_about_page,https://www.centromn.org/about,Verified role seed from authoritative eligibility-screening evidence: Minneapolis-based Latine multi-service organization; official site documents community role and current communication concerning families affected by immigration enforcement,2026-09-26
TC005,International Education Center,direct_service,verified,official_about_page,https://iecminnesota.org/,"Verified role seed from authoritative eligibility-screening evidence: Official site states IEC is a downtown Minneapolis Adult Basic Education program whose mission is to help first-generation immigrants, refugees, and their families become independent and productive members of the Twin Cities community",2026-09-26
TC005,International Education Center,education_workforce,verified,official_about_page,https://iecminnesota.org/,"Verified role seed from authoritative eligibility-screening evidence: Official site states IEC is a downtown Minneapolis Adult Basic Education program whose mission is to help first-generation immigrants, refugees, and their families become independent and productive members of the Twin Cities community",2026-09-26
TC005,International Education Center,immigrant_integration,verified,official_about_page,https://iecminnesota.org/,"Verified role seed from authoritative eligibility-screening evidence: Official site states IEC is a downtown Minneapolis Adult Basic Education program whose mission is to help first-generation immigrants, refugees, and their families become independent and productive members of the Twin Cities community",2026-09-26
TC007,Keystone Community Services,direct_service,verified,official_about_page,,Verified role seed from authoritative eligibility-screening evidence: St. Paul nonprofit with broad social-service mission; immigrant/refugee relevance appears program-specific rather than central,2026-09-26
TC008,Literacy Minnesota,education_workforce,verified,official_about_page,,Verified role seed from authoritative eligibility-screening evidence: Twin Cities adult-literacy nonprofit with extensive English-learning work; immigrant/refugee relevance is substantial but should be confirmed as explicit enough for this study's organizational universe,2026-09-26
TC008,Literacy Minnesota,immigrant_integration,verified,official_about_page,,Verified role seed from authoritative eligibility-screening evidence: Twin Cities adult-literacy nonprofit with extensive English-learning work; immigrant/refugee relevance is substantial but should be confirmed as explicit enough for this study's organizational universe,2026-09-26
TC010,Minnesota Africans United,coalition_network,verified,official_about_page,https://www.mnafricansunited.org/,Verified role seed from authoritative eligibility-screening evidence: Official site identifies MAU as a 501(c)(3) coalition of African immigrants in Minnesota with a Brooklyn Park address and a mission centered on access to resources for African communities,2026-09-26
TC010,Minnesota Africans United,community_rooted,verified,official_about_page,https://www.mnafricansunited.org/,Verified role seed from authoritative eligibility-screening evidence: Official site identifies MAU as a 501(c)(3) coalition of African immigrants in Minnesota with a Brooklyn Park address and a mission centered on access to resources for African communities,2026-09-26
TC010,Minnesota Africans United,ethnocultural,verified,official_about_page,https://www.mnafricansunited.org/,Verified role seed from authoritative eligibility-screening evidence: Official site identifies MAU as a 501(c)(3) coalition of African immigrants in Minnesota with a Brooklyn Park address and a mission centered on access to resources for African communities,2026-09-26
TC011,MORE,community_rooted,verified,official_about_page,https://www.more-empowerment.org/historyandmission,"Verified role seed from authoritative eligibility-screening evidence: Official site states MORE serves refugees, immigrants, and New Americans in St. Paul and provides education/support aimed at economic and social independence; Minnesota resource listing confirms refugees and immigrants are an explicit eligible population",2026-09-26
TC011,MORE,direct_service,verified,official_about_page,https://www.more-empowerment.org/historyandmission,"Verified role seed from authoritative eligibility-screening evidence: Official site states MORE serves refugees, immigrants, and New Americans in St. Paul and provides education/support aimed at economic and social independence; Minnesota resource listing confirms refugees and immigrants are an explicit eligible population",2026-09-26
TC011,MORE,education_workforce,verified,official_about_page,https://www.more-empowerment.org/historyandmission,"Verified role seed from authoritative eligibility-screening evidence: Official site states MORE serves refugees, immigrants, and New Americans in St. Paul and provides education/support aimed at economic and social independence; Minnesota resource listing confirms refugees and immigrants are an explicit eligible population",2026-09-26
TC011,MORE,immigrant_integration,verified,official_about_page,https://www.more-empowerment.org/historyandmission,"Verified role seed from authoritative eligibility-screening evidence: Official site states MORE serves refugees, immigrants, and New Americans in St. Paul and provides education/support aimed at economic and social independence; Minnesota resource listing confirms refugees and immigrants are an explicit eligible population",2026-09-26
TC012,MTA Center - Mothers Tutoring Academy,education_workforce,verified,official_about_page,https://mtacenter.org/,"Verified role seed from authoritative eligibility-screening evidence: Current site confirms an active St. Paul tutoring/education organization, but its public mission is broadly focused on youth education and does not currently make immigrant/refugee communities explicit; retain provisionally because it entered the seed frame through immigrant-serving landscape research",2026-09-26
TC012,MTA Center - Mothers Tutoring Academy,youth_family,verified,official_about_page,https://mtacenter.org/,"Verified role seed from authoritative eligibility-screening evidence: Current site confirms an active St. Paul tutoring/education organization, but its public mission is broadly focused on youth education and does not currently make immigrant/refugee communities explicit; retain provisionally because it entered the seed frame through immigrant-serving landscape research",2026-09-26
TC013,Sierra Leone Community in Minnesota,coalition_network,verified,official_about_page,https://slcmn.org/,"Verified role seed from authoritative eligibility-screening evidence: Official site identifies SLCM as an umbrella organization serving Sierra Leonean and related West African communities in Minneapolis-St. Paul, with explicit immigrant-community collaboration and Twin Cities service geography",2026-09-26
TC013,Sierra Leone Community in Minnesota,community_rooted,verified,official_about_page,https://slcmn.org/,"Verified role seed from authoritative eligibility-screening evidence: Official site identifies SLCM as an umbrella organization serving Sierra Leonean and related West African communities in Minneapolis-St. Paul, with explicit immigrant-community collaboration and Twin Cities service geography",2026-09-26
TC013,Sierra Leone Community in Minnesota,ethnocultural,verified,official_about_page,https://slcmn.org/,"Verified role seed from authoritative eligibility-screening evidence: Official site identifies SLCM as an umbrella organization serving Sierra Leonean and related West African communities in Minneapolis-St. Paul, with explicit immigrant-community collaboration and Twin Cities service geography",2026-09-26
TC014,Somali American Parent Association (SAPA),community_rooted,verified,government_or_partner_listing,https://mn.gov/dhs/assets/cultural-providers-resource-list_tcm1053-413784.pdf,"Verified role seed from authoritative eligibility-screening evidence: Minnesota DHS cultural-provider directory identifies SAPA in Minneapolis and lists immigration legal services, parent education, cultural-crossing training, and student-success programs serving Somali families",2026-09-26
TC014,Somali American Parent Association (SAPA),direct_service,verified,government_or_partner_listing,https://mn.gov/dhs/assets/cultural-providers-resource-list_tcm1053-413784.pdf,"Verified role seed from authoritative eligibility-screening evidence: Minnesota DHS cultural-provider directory identifies SAPA in Minneapolis and lists immigration legal services, parent education, cultural-crossing training, and student-success programs serving Somali families",2026-09-26
TC014,Somali American Parent Association (SAPA),education_workforce,verified,government_or_partner_listing,https://mn.gov/dhs/assets/cultural-providers-resource-list_tcm1053-413784.pdf,"Verified role seed from authoritative eligibility-screening evidence: Minnesota DHS cultural-provider directory identifies SAPA in Minneapolis and lists immigration legal services, parent education, cultural-crossing training, and student-success programs serving Somali families",2026-09-26
TC014,Somali American Parent Association (SAPA),ethnocultural,verified,government_or_partner_listing,https://mn.gov/dhs/assets/cultural-providers-resource-list_tcm1053-413784.pdf,"Verified role seed from authoritative eligibility-screening evidence: Minnesota DHS cultural-provider directory identifies SAPA in Minneapolis and lists immigration legal services, parent education, cultural-crossing training, and student-success programs serving Somali families",2026-09-26
TC014,Somali American Parent Association (SAPA),legal,verified,government_or_partner_listing,https://mn.gov/dhs/assets/cultural-providers-resource-list_tcm1053-413784.pdf,"Verified role seed from authoritative eligibility-screening evidence: Minnesota DHS cultural-provider directory identifies SAPA in Minneapolis and lists immigration legal services, parent education, cultural-crossing training, and student-success programs serving Somali families",2026-09-26
TC014,Somali American Parent Association (SAPA),youth_family,verified,government_or_partner_listing,https://mn.gov/dhs/assets/cultural-providers-resource-list_tcm1053-413784.pdf,"Verified role seed from authoritative eligibility-screening evidence: Minnesota DHS cultural-provider directory identifies SAPA in Minneapolis and lists immigration legal services, parent education, cultural-crossing training, and student-success programs serving Somali families",2026-09-26
TC017,Casa Guadalupana,direct_service,verified,official_about_page,https://www.casaguadalupana.org/,Verified role seed from authoritative eligibility-screening evidence: Official site states Casa Guadalupana has served migrant families since 1999 and provides housing and support to people who fled war/persecution and are going through the U.S. asylum process; site identifies it as a tax-exempt charitable organization,2026-09-26
TC017,Casa Guadalupana,faith_based,verified,official_about_page,https://www.casaguadalupana.org/,Verified role seed from authoritative eligibility-screening evidence: Official site states Casa Guadalupana has served migrant families since 1999 and provides housing and support to people who fled war/persecution and are going through the U.S. asylum process; site identifies it as a tax-exempt charitable organization,2026-09-26
TC017,Casa Guadalupana,housing_economic,verified,official_about_page,https://www.casaguadalupana.org/,Verified role seed from authoritative eligibility-screening evidence: Official site states Casa Guadalupana has served migrant families since 1999 and provides housing and support to people who fled war/persecution and are going through the U.S. asylum process; site identifies it as a tax-exempt charitable organization,2026-09-26
TC017,Casa Guadalupana,immigrant_integration,verified,official_about_page,https://www.casaguadalupana.org/,Verified role seed from authoritative eligibility-screening evidence: Official site states Casa Guadalupana has served migrant families since 1999 and provides housing and support to people who fled war/persecution and are going through the U.S. asylum process; site identifies it as a tax-exempt charitable organization,2026-09-26
TC021,IAFR Jonathan House,direct_service,verified,official_about_page,https://jonathanhouse.org/,"Verified role seed from authoritative eligibility-screening evidence: Jonathan House is an IAFR program in Minneapolis-St. Paul providing shelter, supportive housing, practical assistance, and community connections specifically to asylum seekers and people recovering from forced displacement",2026-09-26
TC021,IAFR Jonathan House,faith_based,verified,official_about_page,https://jonathanhouse.org/,"Verified role seed from authoritative eligibility-screening evidence: Jonathan House is an IAFR program in Minneapolis-St. Paul providing shelter, supportive housing, practical assistance, and community connections specifically to asylum seekers and people recovering from forced displacement",2026-09-26
TC021,IAFR Jonathan House,housing_economic,verified,official_about_page,https://jonathanhouse.org/,"Verified role seed from authoritative eligibility-screening evidence: Jonathan House is an IAFR program in Minneapolis-St. Paul providing shelter, supportive housing, practical assistance, and community connections specifically to asylum seekers and people recovering from forced displacement",2026-09-26
TC021,IAFR Jonathan House,immigrant_integration,verified,official_about_page,https://jonathanhouse.org/,"Verified role seed from authoritative eligibility-screening evidence: Jonathan House is an IAFR program in Minneapolis-St. Paul providing shelter, supportive housing, practical assistance, and community connections specifically to asylum seekers and people recovering from forced displacement",2026-09-26
TC022,Lutheran Social Service of Minnesota - Refugee Services,direct_service,verified,official_about_page,https://www.lssmn.org/services/refugees,"Verified role seed from authoritative eligibility-screening evidence: LSS Refugee Services explicitly serves refugees in the Twin Cities through case management, employment services, and immigration legal services; Minneapolis office documented",2026-09-26
TC022,Lutheran Social Service of Minnesota - Refugee Services,education_workforce,verified,official_about_page,https://www.lssmn.org/services/refugees,"Verified role seed from authoritative eligibility-screening evidence: LSS Refugee Services explicitly serves refugees in the Twin Cities through case management, employment services, and immigration legal services; Minneapolis office documented",2026-09-26
TC022,Lutheran Social Service of Minnesota - Refugee Services,faith_based,verified,official_about_page,https://www.lssmn.org/services/refugees,"Verified role seed from authoritative eligibility-screening evidence: LSS Refugee Services explicitly serves refugees in the Twin Cities through case management, employment services, and immigration legal services; Minneapolis office documented",2026-09-26
TC022,Lutheran Social Service of Minnesota - Refugee Services,immigrant_integration,verified,official_about_page,https://www.lssmn.org/services/refugees,"Verified role seed from authoritative eligibility-screening evidence: LSS Refugee Services explicitly serves refugees in the Twin Cities through case management, employment services, and immigration legal services; Minneapolis office documented",2026-09-26
TC022,Lutheran Social Service of Minnesota - Refugee Services,legal,verified,official_about_page,https://www.lssmn.org/services/refugees,"Verified role seed from authoritative eligibility-screening evidence: LSS Refugee Services explicitly serves refugees in the Twin Cities through case management, employment services, and immigration legal services; Minneapolis office documented",2026-09-26
TC022,Lutheran Social Service of Minnesota - Refugee Services,refugee_resettlement,verified,official_about_page,https://www.lssmn.org/services/refugees,"Verified role seed from authoritative eligibility-screening evidence: LSS Refugee Services explicitly serves refugees in the Twin Cities through case management, employment services, and immigration legal services; Minneapolis office documented",2026-09-26
TC023,Missions Inc. Programs,direct_service,verified,official_about_page,https://www.missionsinc.org/our-services/domestic-violence-services/,"Verified role seed from authoritative eligibility-screening evidence: Missions Inc. is a broad nonprofit, but its Home Free Community Program includes a dedicated Immigrant and Refugee Program providing culturally specific domestic-violence advocacy and immigration-specific support",2026-09-26
TC023,Missions Inc. Programs,gender_based,verified,official_about_page,https://www.missionsinc.org/our-services/domestic-violence-services/,"Verified role seed from authoritative eligibility-screening evidence: Missions Inc. is a broad nonprofit, but its Home Free Community Program includes a dedicated Immigrant and Refugee Program providing culturally specific domestic-violence advocacy and immigration-specific support",2026-09-26
TC023,Missions Inc. Programs,immigrant_integration,verified,official_about_page,https://www.missionsinc.org/our-services/domestic-violence-services/,"Verified role seed from authoritative eligibility-screening evidence: Missions Inc. is a broad nonprofit, but its Home Free Community Program includes a dedicated Immigrant and Refugee Program providing culturally specific domestic-violence advocacy and immigration-specific support",2026-09-26
TC024,Sakan,advocacy,verified,official_about_page,https://www.sakanresources.org/,"Verified role seed from authoritative eligibility-screening evidence: Sakan Community Resources states that it focuses on immigrant families in Minnesota's seven-county Twin Cities area through homeownership, financial stability, civic engagement, and advocacy",2026-09-26
TC024,Sakan,community_rooted,verified,official_about_page,https://www.sakanresources.org/,"Verified role seed from authoritative eligibility-screening evidence: Sakan Community Resources states that it focuses on immigrant families in Minnesota's seven-county Twin Cities area through homeownership, financial stability, civic engagement, and advocacy",2026-09-26
TC024,Sakan,housing_economic,verified,official_about_page,https://www.sakanresources.org/,"Verified role seed from authoritative eligibility-screening evidence: Sakan Community Resources states that it focuses on immigrant families in Minnesota's seven-county Twin Cities area through homeownership, financial stability, civic engagement, and advocacy",2026-09-26
TC024,Sakan,immigrant_integration,verified,official_about_page,https://www.sakanresources.org/,"Verified role seed from authoritative eligibility-screening evidence: Sakan Community Resources states that it focuses on immigrant families in Minnesota's seven-county Twin Cities area through homeownership, financial stability, civic engagement, and advocacy",2026-09-26
TC027,ZACAH,direct_service,verified,official_about_page,https://www.zacah.org/refugee-rental-assistance,"Verified role seed from authoritative eligibility-screening evidence: ZACAH operates refugee rental assistance in Minnesota and works with Afghan Cultural Society, refugee resettlement agencies, community organizations, and state partners to support Afghan refugees with housing",2026-09-26
TC027,ZACAH,faith_based,verified,official_about_page,https://www.zacah.org/refugee-rental-assistance,"Verified role seed from authoritative eligibility-screening evidence: ZACAH operates refugee rental assistance in Minnesota and works with Afghan Cultural Society, refugee resettlement agencies, community organizations, and state partners to support Afghan refugees with housing",2026-09-26
TC027,ZACAH,housing_economic,verified,official_about_page,https://www.zacah.org/refugee-rental-assistance,"Verified role seed from authoritative eligibility-screening evidence: ZACAH operates refugee rental assistance in Minnesota and works with Afghan Cultural Society, refugee resettlement agencies, community organizations, and state partners to support Afghan refugees with housing",2026-09-26
TC027,ZACAH,immigrant_integration,verified,official_about_page,https://www.zacah.org/refugee-rental-assistance,"Verified role seed from authoritative eligibility-screening evidence: ZACAH operates refugee rental assistance in Minnesota and works with Afghan Cultural Society, refugee resettlement agencies, community organizations, and state partners to support Afghan refugees with housing",2026-09-26
TC028,African Career Education and Resources Inc. (ACER),advocacy,verified,official_about_page,https://acerinc.org/programs/,"Verified role seed from authoritative eligibility-screening evidence: ACER is a Twin Cities community-based organization founded to work with African immigrants and other BIPOC communities through housing, economic opportunity, health equity, civic engagement, and advocacy",2026-09-26
TC028,African Career Education and Resources Inc. (ACER),community_rooted,verified,official_about_page,https://acerinc.org/programs/,"Verified role seed from authoritative eligibility-screening evidence: ACER is a Twin Cities community-based organization founded to work with African immigrants and other BIPOC communities through housing, economic opportunity, health equity, civic engagement, and advocacy",2026-09-26
TC028,African Career Education and Resources Inc. (ACER),ethnocultural,verified,official_about_page,https://acerinc.org/programs/,"Verified role seed from authoritative eligibility-screening evidence: ACER is a Twin Cities community-based organization founded to work with African immigrants and other BIPOC communities through housing, economic opportunity, health equity, civic engagement, and advocacy",2026-09-26
TC028,African Career Education and Resources Inc. (ACER),health_wellbeing,verified,official_about_page,https://acerinc.org/programs/,"Verified role seed from authoritative eligibility-screening evidence: ACER is a Twin Cities community-based organization founded to work with African immigrants and other BIPOC communities through housing, economic opportunity, health equity, civic engagement, and advocacy",2026-09-26
TC028,African Career Education and Resources Inc. (ACER),housing_economic,verified,official_about_page,https://acerinc.org/programs/,"Verified role seed from authoritative eligibility-screening evidence: ACER is a Twin Cities community-based organization founded to work with African immigrants and other BIPOC communities through housing, economic opportunity, health equity, civic engagement, and advocacy",2026-09-26
TC028,African Career Education and Resources Inc. (ACER),organizing,verified,official_about_page,https://acerinc.org/programs/,"Verified role seed from authoritative eligibility-screening evidence: ACER is a Twin Cities community-based organization founded to work with African immigrants and other BIPOC communities through housing, economic opportunity, health equity, civic engagement, and advocacy",2026-09-26
TC029,African Community Services,advocacy,verified,government_or_partner_listing,https://mn.gov/adresources/search/bd21f4b6-13d5-50ff-a3d2-bdf84656b450/?entry=topic_card,"Verified role seed from authoritative eligibility-screening evidence: African Community Services is an active Minneapolis nonprofit founded by Somali refugees and provides settlement, integration, advocacy, housing, employment, and other services to African immigrants and refugees across the Twin Cities",2026-09-26
TC029,African Community Services,community_rooted,verified,government_or_partner_listing,https://mn.gov/adresources/search/bd21f4b6-13d5-50ff-a3d2-bdf84656b450/?entry=topic_card,"Verified role seed from authoritative eligibility-screening evidence: African Community Services is an active Minneapolis nonprofit founded by Somali refugees and provides settlement, integration, advocacy, housing, employment, and other services to African immigrants and refugees across the Twin Cities",2026-09-26
TC029,African Community Services,direct_service,verified,government_or_partner_listing,https://mn.gov/adresources/search/bd21f4b6-13d5-50ff-a3d2-bdf84656b450/?entry=topic_card,"Verified role seed from authoritative eligibility-screening evidence: African Community Services is an active Minneapolis nonprofit founded by Somali refugees and provides settlement, integration, advocacy, housing, employment, and other services to African immigrants and refugees across the Twin Cities",2026-09-26
TC029,African Community Services,education_workforce,verified,government_or_partner_listing,https://mn.gov/adresources/search/bd21f4b6-13d5-50ff-a3d2-bdf84656b450/?entry=topic_card,"Verified role seed from authoritative eligibility-screening evidence: African Community Services is an active Minneapolis nonprofit founded by Somali refugees and provides settlement, integration, advocacy, housing, employment, and other services to African immigrants and refugees across the Twin Cities",2026-09-26
TC029,African Community Services,ethnocultural,verified,government_or_partner_listing,https://mn.gov/adresources/search/bd21f4b6-13d5-50ff-a3d2-bdf84656b450/?entry=topic_card,"Verified role seed from authoritative eligibility-screening evidence: African Community Services is an active Minneapolis nonprofit founded by Somali refugees and provides settlement, integration, advocacy, housing, employment, and other services to African immigrants and refugees across the Twin Cities",2026-09-26
TC029,African Community Services,housing_economic,verified,government_or_partner_listing,https://mn.gov/adresources/search/bd21f4b6-13d5-50ff-a3d2-bdf84656b450/?entry=topic_card,"Verified role seed from authoritative eligibility-screening evidence: African Community Services is an active Minneapolis nonprofit founded by Somali refugees and provides settlement, integration, advocacy, housing, employment, and other services to African immigrants and refugees across the Twin Cities",2026-09-26
TC029,African Community Services,immigrant_integration,verified,government_or_partner_listing,https://mn.gov/adresources/search/bd21f4b6-13d5-50ff-a3d2-bdf84656b450/?entry=topic_card,"Verified role seed from authoritative eligibility-screening evidence: African Community Services is an active Minneapolis nonprofit founded by Somali refugees and provides settlement, integration, advocacy, housing, employment, and other services to African immigrants and refugees across the Twin Cities",2026-09-26
TC030,African Development Center of Minnesota,community_rooted,verified,official_about_page,https://www.adcminnesota.org/node/5,"Verified role seed from authoritative eligibility-screening evidence: African Development Center is headquartered in Minneapolis and explicitly states a mission of economic empowerment for African immigrants and refugees through financial literacy, business development, homeownership, and micro-lending",2026-09-26
TC030,African Development Center of Minnesota,direct_service,verified,official_about_page,https://www.adcminnesota.org/node/5,"Verified role seed from authoritative eligibility-screening evidence: African Development Center is headquartered in Minneapolis and explicitly states a mission of economic empowerment for African immigrants and refugees through financial literacy, business development, homeownership, and micro-lending",2026-09-26
TC030,African Development Center of Minnesota,education_workforce,verified,official_about_page,https://www.adcminnesota.org/node/5,"Verified role seed from authoritative eligibility-screening evidence: African Development Center is headquartered in Minneapolis and explicitly states a mission of economic empowerment for African immigrants and refugees through financial literacy, business development, homeownership, and micro-lending",2026-09-26
TC030,African Development Center of Minnesota,ethnocultural,verified,official_about_page,https://www.adcminnesota.org/node/5,"Verified role seed from authoritative eligibility-screening evidence: African Development Center is headquartered in Minneapolis and explicitly states a mission of economic empowerment for African immigrants and refugees through financial literacy, business development, homeownership, and micro-lending",2026-09-26
TC030,African Development Center of Minnesota,housing_economic,verified,official_about_page,https://www.adcminnesota.org/node/5,"Verified role seed from authoritative eligibility-screening evidence: African Development Center is headquartered in Minneapolis and explicitly states a mission of economic empowerment for African immigrants and refugees through financial literacy, business development, homeownership, and micro-lending",2026-09-26
TC031,African Economic Development Solutions (AEDS),community_rooted,verified,official_about_page,https://www.aeds-mn.org/about,"Verified role seed from authoritative eligibility-screening evidence: AEDS is based in St. Paul and explicitly states that its mission is to build wealth within African immigrant communities through business development, lending, homeownership education, and community building",2026-09-26
